settlement_id,transaction_id,settlement_date,settlement_amount
SET2013473,TXN1014839,2025-02-25,47.2
SET2013474,TXN1014840,2025-02-08,26.21
SET2013475,TXN1014841,2025-07-13,64.19
SET2013476,TXN1014842,2025-03-14,183.31
SET2013477,TXN1014843,2025-02-16,36.2
SET2013478,TXN1014845,2025-09-13,15.13
SET2013479,TXN1014846,2025-07-01,45.83
SET2013480,TXN1014848,2025-10-01,35.61
SET2013481,TXN1014849,2025-06-30,24.11
SET2013482,TXN1014851,2025-09-10,40.95
SET2013483,TXN1014852,2025-12-29,122.95
SET2013484,TXN1014853,2025-07-17,90.36
SET2013485,TXN1014854,2025-02-28,105.46
SET2013486,TXN1014855,2025-04-23,68.22
SET2013487,TXN1014857,2025-12-31,35.83
SET2013488,TXN1014858,2025-12-06,94.24
SET2013489,TXN1014859,2025-12-07,237.75
SET2013490,TXN1014860,2025-11-02,31.42
SET2013491,TXN1014862,2025-08-25,26.88
SET2013492,TXN1014863,2025-09-25,129.7
SET2013493,TXN1014864,2025-09-19,64.48
SET2013494,TXN1014865,2025-08-22,103.99
SET2013495,TXN1014866,2025-02-18,44.42
SET2013496,TXN1014868,2025-01-04,52.98
SET2013497,TXN1014869,2025-06-05,19.38
SET2013498,TXN1014871,2025-12-31,64.78
SET2013499,TXN1014872,2025-02-02,52.03
SET2013500,TXN1014873,2025-06-24,83.52
SET2013501,TXN1014874,2025-05-11,21.0
SET2013502,TXN1014875,2025-02-05,94.12
SET2013503,TXN1014876,2025-03-23,41.4
SET2013504,TXN1014877,2025-06-04,58.86
SET2013505,TXN1014878,2025-12-01,165.91
SET2013506,TXN1014879,2025-05-22,111.47
SET2013507,TXN1014880,2025-11-18,57.91
SET2013508,TXN1014882,2025-10-26,8.6
SET2013509,TXN1014883,2025-11-08,34.55
SET2013510,TXN1014884,2025-09-18,76.23
SET2013511,TXN1014885,2025-09-25,36.19
SET2013512,TXN1014886,2025-02-26,23.08
SET2013513,TXN1014887,2025-09-21,97.92
SET2013514,TXN1014888,2025-01-18,189.65
SET2013515,TXN1014889,2025-09-27,37.45
SET2013516,TXN1014890,2025-08-27,134.29
SET2013517,TXN1014891,2025-10-04,119.09
SET2013518,TXN1014893,2025-05-15,37.26
SET2013519,TXN1014895,2025-08-06,27.29
SET2013520,TXN1014896,2025-06-22,40.97
SET2013521,TXN1014897,2025-05-05,321.37
SET2013522,TXN1014898,2025-06-29,42.3
SET2013523,TXN1014901,2025-08-21,74.49
SET2013524,TXN1014902,2025-04-25,158.97
SET2013525,TXN1014903,2025-04-08,45.88
SET2013526,TXN1014904,2025-06-02,72.23
SET2013527,TXN1014905,2025-02-07,120.97
SET2013528,TXN1014906,2025-08-09,32.41
SET2013529,TXN1014907,2025-09-25,400.33
SET2013530,TXN1014908,2025-12-16,152.96
SET2013531,TXN1014909,2025-04-14,50.11
SET2013532,TXN1014910,2025-07-16,55.27
SET2013533,TXN1014911,2025-07-03,307.78
SET2013534,TXN1014912,2025-09-24,50.21
SET2013535,TXN1014913,2025-08-17,45.71
SET2013536,TXN1014914,2025-10-22,166.82
SET2013537,TXN1014915,2025-11-07,21.75
SET2013538,TXN1014916,2025-02-11,62.64
SET2013539,TXN1014917,2025-05-10,71.33
SET2013540,TXN1014918,2025-08-27,37.98
SET2013541,TXN1014919,2025-07-18,19.06
SET2013542,TXN1014920,2025-06-25,70.48
SET2013543,TXN1014921,2025-03-05,115.65
SET2013544,TXN1014922,2025-07-28,38.74
SET2013545,TXN1014923,2025-09-28,25.95
SET2013546,TXN1014924,2025-01-15,182.16
SET2013547,TXN1014925,2025-08-04,101.75
SET2013548,TXN1014926,2025-11-28,49.93
SET2013549,TXN1014927,2025-07-29,139.31
SET2013550,TXN1014928,2025-12-14,80.91
SET2013551,TXN1014929,2025-05-09,279.04
SET2013552,TXN1014930,2025-01-02,113.45
SET2013553,TXN1014933,2025-01-04,40.91
SET2013554,TXN1014934,2025-03-07,85.43
SET2013555,TXN1014935,2025-12-08,52.31
SET2013556,TXN1014936,2025-10-13,27.06
SET2013557,TXN1014937,2025-04-11,106.84
SET2013558,TXN1014938,2025-08-07,148.43
SET2013559,TXN1014940,2025-03-06,78.85
SET2013560,TXN1014941,2025-12-27,30.75
SET2013561,TXN1014942,2025-10-25,43.9
SET2013562,TXN1014943,2025-05-13,45.36
SET2013563,TXN1014944,2025-05-10,104.26
SET2013564,TXN1014945,2025-10-25,81.84
SET2013565,TXN1014946,2025-06-20,51.23
SET2013566,TXN1014947,2025-05-18,49.62
SET2013567,TXN1014948,2025-05-22,13.81
SET2013568,TXN1014949,2025-06-13,240.98
SET2013569,TXN1014951,2025-01-15,93.46
SET2013570,TXN1014952,2025-06-25,68.73
SET2013571,TXN1014953,2025-06-10,53.92
SET2013572,TXN1014954,2025-04-11,66.25
SET2013573,TXN1014955,2025-05-11,39.24
SET2013574,TXN1014956,2025-06-04,112.42
SET2013575,TXN1014957,2025-05-15,23.32
SET2013576,TXN1014958,2025-11-28,86.68
SET2013577,TXN1014959,2025-07-12,38.78
SET2013578,TXN1014960,2025-07-03,47.39
SET2013579,TXN1014962,2025-12-01,58.42
SET2013580,TXN1014963,2025-01-09,99.66
SET2013581,TXN1014964,2025-07-20,64.8
SET2013582,TXN1014966,2025-10-08,153.84
SET2013583,TXN1014967,2025-05-19,85.37
SET2013584,TXN1014968,2025-04-18,115.13
SET2013585,TXN1014969,2025-01-22,336.95
SET2013586,TXN1014970,2025-10-17,21.53
SET2013587,TXN1014971,2025-05-25,157.73
SET2013588,TXN1014973,2025-11-06,94.34
SET2013589,TXN1014974,2025-01-08,305.89
SET2013590,TXN1014975,2025-06-21,275.61
SET2013591,TXN1014976,2025-02-28,50.93
SET2013592,TXN1014977,2025-02-16,54.14
SET2013593,TXN1014978,2025-01-08,101.95
SET2013594,TXN1014979,2025-03-10,40.48
SET2013595,TXN1014980,2025-12-12,583.46
SET2013596,TXN1014981,2025-06-12,125.34
SET2013597,TXN1014982,2025-12-31,69.22
SET2013598,TXN1014983,2025-04-08,21.58
SET2013599,TXN1014984,2025-10-06,81.58
SET2013600,TXN1014985,2025-02-02,25.83
SET2013601,TXN1014986,2025-02-09,122.48
SET2013602,TXN1014987,2025-01-06,9.01
SET2013603,TXN1014988,2025-11-26,201.74
SET2013604,TXN1014989,2025-09-03,47.5
SET2013605,TXN1014991,2025-12-05,65.82
SET2013606,TXN1014992,2025-05-02,67.59
SET2013607,TXN1014993,2025-09-21,63.34
SET2013608,TXN1014994,2025-07-03,201.1
SET2013609,TXN1014995,2025-07-18,90.44
SET2013610,TXN1014996,2025-08-30,126.07
SET2013611,TXN1014997,2025-06-21,54.65
SET2013612,TXN1014998,2025-01-09,93.84
SET2013613,TXN1014999,2025-01-28,23.41
SET2013614,TXN1015000,2025-07-03,81.98
SET2013615,TXN1015001,2025-07-28,36.36
SET2013616,TXN1015002,2025-09-25,191.66
SET2013617,TXN1015003,2025-07-29,70.84
SET2013618,TXN1015005,2025-05-15,82.26
SET2013619,TXN1015007,2025-12-26,19.14
SET2013620,TXN1015008,2025-07-15,60.88
SET2013621,TXN1015009,2025-08-20,30.94
SET2013622,TXN1015010,2025-09-26,12.94
SET2013624,TXN1015012,2025-12-19,170.31
SET2013625,TXN1015013,2025-09-04,65.1
SET2013626,TXN1015014,2025-11-06,55.93
SET2013627,TXN1015015,2025-10-01,123.82
SET2013628,TXN1015016,2025-08-15,73.14
SET2013629,TXN1015017,2025-01-14,108.93
SET2013630,TXN1015018,2025-08-02,86.34
SET2013631,TXN1015019,2025-02-17,102.94
SET2013632,TXN1015020,2025-08-09,46.54
SET2013633,TXN1015021,2025-09-15,154.11
SET2013634,TXN1015022,2025-07-18,25.29
SET2013635,TXN1015023,2025-04-24,62.25
SET2013636,TXN1015024,2025-01-22,160.38
SET2013637,TXN1015025,2025-09-02,58.95
SET2013638,TXN1015026,2025-09-12,47.24
SET2013639,TXN1015027,2025-06-24,416.03
SET2013640,TXN1015028,2025-09-19,207.45
SET2013641,TXN1015029,2025-10-13,74.69
SET2013642,TXN1015030,2025-07-08,30.68
SET2013643,TXN1015031,2025-01-18,13.09
SET2013644,TXN1015032,2025-11-14,117.56
SET2013645,TXN1015033,2025-06-21,183.59
SET2013646,TXN1015034,2025-09-03,91.53
SET2013647,TXN1015035,2025-11-29,16.97
SET2013648,TXN1015036,2025-05-13,75.81
SET2013649,TXN1015037,2025-08-16,45.17
SET2013650,TXN1015038,2025-01-08,75.89
SET2013651,TXN1015039,2025-11-20,315.68
SET2013652,TXN1015040,2025-01-22,125.4
SET2013653,TXN1015041,2025-07-17,105.73
SET2013654,TXN1015042,2025-05-09,64.31
SET2013655,TXN1015044,2025-06-18,37.4
SET2013656,TXN1015045,2025-12-09,103.95
SET2013657,TXN1015046,2025-03-02,57.13
SET2013658,TXN1015047,2025-04-17,34.54
SET2013659,TXN1015048,2025-03-12,128.0
SET2013660,TXN1015049,2025-02-16,11.19
SET2013661,TXN1015050,2025-03-26,43.13
SET2013662,TXN1015051,2025-07-28,108.92
SET2013663,TXN1015052,2025-10-12,177.62
SET2013664,TXN1015053,2025-09-09,97.26
SET2013665,TXN1015054,2025-10-09,38.95
SET2013666,TXN1015055,2025-09-19,64.02
SET2013667,TXN1015057,2025-11-25,232.39
SET2013668,TXN1015058,2025-03-04,139.28
SET2013669,TXN1015059,2025-09-13,140.1
SET2013670,TXN1015060,2025-02-10,70.27
SET2013671,TXN1015061,2025-10-07,28.31
SET2013672,TXN1015062,2025-02-02,21.65
SET2013673,TXN1015063,2025-03-20,52.4
SET2013674,TXN1015065,2025-09-11,44.63
SET2013675,TXN1015066,2025-01-17,105.4
SET2013676,TXN1015067,2025-04-04,35.31
SET2013677,TXN1015068,2025-05-02,39.95
SET2013678,TXN1015069,2025-09-24,205.7
SET2013679,TXN1015070,2025-12-17,122.21
SET2013680,TXN1015071,2025-08-13,52.19
SET2013681,TXN1015072,2025-07-05,34.31
SET2013682,TXN1015073,2025-05-03,142.47
SET2013683,TXN1015074,2025-10-29,134.45
SET2013684,TXN1015075,2025-02-09,111.2
SET2013685,TXN1015076,2025-02-17,57.84
SET2013686,TXN1015077,2025-03-15,27.78
SET2013687,TXN1015078,2025-04-08,65.9
SET2013688,TXN1015079,2025-06-18,205.63
SET2013689,TXN1015080,2025-12-12,32.23
SET2013690,TXN1015081,2025-08-26,69.27
SET2013691,TXN1015082,2025-05-20,246.81
SET2013692,TXN1015083,2025-03-19,52.28
SET2013693,TXN1015084,2025-08-25,60.22
SET2013694,TXN1015085,2025-04-03,22.64
SET2013695,TXN1015086,2025-12-24,109.79
SET2013696,TXN1015087,2025-06-24,36.87
SET2013697,TXN1015088,2025-07-21,19.23
SET2013698,TXN1015089,2025-11-26,31.1
SET2013699,TXN1015090,2025-04-22,78.79
SET2013700,TXN1015091,2025-06-22,18.84
SET2013701,TXN1015093,2025-04-09,104.32
SET2013702,TXN1015094,2025-01-20,62.93
SET2013703,TXN1015096,2025-02-12,51.57
SET2013704,TXN1015097,2025-09-04,267.88
SET2013705,TXN1015099,2025-04-26,61.19
SET2013706,TXN1015100,2025-11-20,128.12
SET2013707,TXN1015101,2025-07-27,73.46
SET2013708,TXN1015104,2025-04-19,32.22
SET2013709,TXN1015105,2025-08-19,18.9
SET2013710,TXN1015106,2025-03-22,82.87
SET2013711,TXN1015109,2025-11-16,94.87
SET2013712,TXN1015110,2025-12-02,115.82
SET2013713,TXN1015111,2025-01-09,31.67
SET2013714,TXN1015112,2025-04-20,100.74
SET2013715,TXN1015113,2025-07-19,31.05
SET2013716,TXN1015114,2025-04-28,117.81
SET2013717,TXN1015115,2025-08-14,177.35
SET2013718,TXN1015116,2025-11-08,118.93
SET2013719,TXN1015117,2025-04-05,57.88
SET2013720,TXN1015118,2025-11-23,104.94
SET2013721,TXN1015119,2025-11-18,19.56
SET2013722,TXN1015120,2025-12-02,16.33
SET2013723,TXN1015121,2025-01-29,96.88
SET2013724,TXN1015122,2025-04-18,189.84
SET2013725,TXN1015123,2025-02-15,24.9
SET2013726,TXN1015124,2025-02-13,67.5
SET2013727,TXN1015125,2025-01-20,94.74
SET2013728,TXN1015126,2025-06-10,40.79
SET2013729,TXN1015127,2025-02-01,50.83
SET2013730,TXN1015128,2025-04-18,108.92
SET2013731,TXN1015129,2025-12-25,72.72
SET2013732,TXN1015130,2025-11-19,72.97
SET2013733,TXN1015131,2025-12-10,30.39
SET2013734,TXN1015132,2025-01-14,65.05
SET2013735,TXN1015133,2025-08-30,48.51
SET2013736,TXN1015134,2025-08-20,50.63
SET2013737,TXN1015135,2025-02-18,43.24
SET2013738,TXN1015136,2025-11-27,65.25
SET2013739,TXN1015138,2025-12-23,67.33
SET2013740,TXN1015139,2025-02-11,49.8
SET2013741,TXN1015140,2025-08-26,31.64
SET2013742,TXN1015141,2025-02-17,14.03
SET2013743,TXN1015142,2025-12-13,142.31
SET2013744,TXN1015143,2025-08-10,121.15
SET2013745,TXN1015144,2025-01-28,35.03
SET2013746,TXN1015145,2025-03-20,115.05
SET2013747,TXN1015146,2025-05-13,29.38
SET2013748,TXN1015147,2025-01-05,52.16
SET2013749,TXN1015148,2025-01-04,43.63
SET2013750,TXN1015149,2025-12-04,53.41
SET2013751,TXN1015150,2025-12-25,111.83
SET2013752,TXN1015151,2025-07-17,48.35
SET2013753,TXN1015152,2025-11-26,50.82
SET2013754,TXN1015153,2025-08-28,120.85
SET2013755,TXN1015154,2025-01-11,70.06
SET2013756,TXN1015155,2025-09-19,41.54
SET2013757,TXN1015157,2025-10-26,147.54
SET2013758,TXN1015158,2025-05-14,155.2
SET2013759,TXN1015159,2025-02-21,23.11
SET2013760,TXN1015160,2025-04-07,24.06
SET2013761,TXN1015161,2025-09-07,148.3
SET2013762,TXN1015162,2025-11-07,52.98
SET2013763,TXN1015164,2025-02-28,37.19
SET2013764,TXN1015165,2025-11-26,46.94
SET2013765,TXN1015166,2025-10-16,51.93
SET2013766,TXN1015167,2025-05-30,122.97
SET2013767,TXN1015168,2025-07-22,31.71
SET2013768,TXN1015169,2025-12-18,140.95
SET2013769,TXN1015170,2025-05-18,83.77
SET2013770,TXN1015171,2025-01-10,23.83
SET2013771,TXN1015172,2025-02-23,51.65
SET2013772,TXN1015173,2025-08-08,99.06
SET2013773,TXN1015174,2026-01-01,68.83
SET2013774,TXN1015175,2025-09-28,90.3
SET2013775,TXN1015176,2025-08-16,41.68
SET2013776,TXN1015177,2025-04-28,103.94
SET2013777,TXN1015178,2025-06-10,48.48
SET2013778,TXN1015179,2025-01-15,511.29
SET2013779,TXN1015180,2025-05-17,13.96
SET2013780,TXN1015181,2025-08-16,577.3
SET2013781,TXN1015183,2025-12-04,184.38
SET2013782,TXN1015185,2025-01-08,32.21
SET2013783,TXN1015186,2025-10-24,107.72
SET2013784,TXN1015187,2025-03-21,44.85
SET2013785,TXN1015188,2025-08-13,83.09
SET2013786,TXN1015189,2025-12-12,75.06
SET2013787,TXN1015190,2025-11-23,50.43
SET2013788,TXN1015191,2025-08-31,47.18
SET2013789,TXN1015192,2025-04-20,87.59
SET2013790,TXN1015193,2025-07-10,32.36
SET2013791,TXN1015195,2025-07-07,143.16
SET2013793,TXN1015197,2025-05-28,23.45
SET2013794,TXN1015198,2025-08-08,29.89
SET2013795,TXN1015199,2025-01-14,12.07
SET2013796,TXN1015201,2025-02-07,115.68
SET2013797,TXN1015202,2025-12-26,27.91
SET2013798,TXN1015203,2025-01-13,112.14
SET2013799,TXN1015204,2025-07-07,326.49
SET2013800,TXN1015205,2025-06-02,19.46
SET2013801,TXN1015206,2025-07-29,40.77
SET2013802,TXN1015207,2025-06-08,19.13
SET2013803,TXN1015209,2025-01-07,61.75
SET2013804,TXN1015210,2025-12-26,48.5
SET2013805,TXN1015211,2025-09-10,79.99
SET2013806,TXN1015212,2025-10-12,42.71
SET2013807,TXN1015213,2025-02-21,48.36
SET2013808,TXN1015214,2025-01-24,83.08
SET2013809,TXN1015215,2025-05-25,40.93
SET2013810,TXN1015216,2025-04-28,45.82
SET2013811,TXN1015217,2025-10-13,58.84
SET2013812,TXN1015218,2025-11-24,71.74
SET2013813,TXN1015220,2025-10-08,106.33
SET2013814,TXN1015221,2025-01-22,20.09
SET2013815,TXN1015222,2025-09-29,205.69
SET2013816,TXN1015224,2025-09-01,51.15
SET2013817,TXN1015225,2025-05-20,32.37
SET2013818,TXN1015226,2025-06-01,327.45
SET2013819,TXN1015227,2025-04-11,440.49
SET2013820,TXN1015228,2025-05-28,296.77
SET2013821,TXN1015229,2025-11-16,73.49
SET2013822,TXN1015230,2025-10-24,87.82
SET2013823,TXN1015231,2025-05-05,219.82
SET2013824,TXN1015232,2025-04-18,55.0
SET2013825,TXN1015233,2025-07-05,102.83
SET2013826,TXN1015235,2025-03-08,309.52
SET2013827,TXN1015236,2025-09-23,210.41
SET2013828,TXN1015237,2025-12-13,59.72
SET2013829,TXN1015238,2025-11-05,225.89
SET2013830,TXN1015240,2025-04-27,43.09
SET2013831,TXN1015241,2025-04-29,53.08
SET2013832,TXN1015242,2025-09-28,75.03
SET2013833,TXN1015243,2025-06-16,35.59
SET2013834,TXN1015244,2025-02-08,44.08
SET2013835,TXN1015245,2025-09-05,21.02
SET2013836,TXN1015246,2025-02-22,34.54
SET2013837,TXN1015247,2025-12-27,80.45
SET2013838,TXN1015248,2025-06-04,153.5
SET2013839,TXN1015249,2025-05-06,138.55
SET2013840,TXN1015251,2025-03-03,19.62
SET2013841,TXN1015252,2025-12-12,33.49
SET2013842,TXN1015254,2025-11-26,144.07
SET2013843,TXN1015255,2025-12-15,42.71
SET2013844,TXN1015256,2025-01-18,25.13
SET2013845,TXN1015257,2025-05-19,212.43
SET2013846,TXN1015258,2025-11-02,37.04
SET2013847,TXN1015259,2025-06-30,27.05
SET2013848,TXN1015260,2025-07-05,79.99
SET2013849,TXN1015261,2025-07-28,64.07
SET2013850,TXN1015262,2025-09-14,44.7
SET2013851,TXN1015263,2025-12-09,66.71
SET2013852,TXN1015264,2025-11-20,31.79
SET2013853,TXN1015265,2025-08-17,44.29
SET2013854,TXN1015266,2025-07-30,64.79
SET2013855,TXN1015267,2025-05-14,13.08
SET2013856,TXN1015268,2025-02-12,143.17
SET2013857,TXN1015269,2025-09-16,22.24
SET2013858,TXN1015270,2025-01-01,31.47
SET2013859,TXN1015271,2025-09-12,148.43
SET2013860,TXN1015272,2025-07-02,105.16
SET2013861,TXN1015273,2025-10-15,71.51
SET2013862,TXN1015274,2025-12-13,17.0
SET2013863,TXN1015275,2025-07-21,41.08
SET2013864,TXN1015276,2025-07-30,56.1
SET2013865,TXN1015277,2025-06-27,59.45
SET2013866,TXN1015278,2025-05-17,166.19
SET2013867,TXN1015279,2025-02-02,328.8
SET2013868,TXN1015280,2025-01-12,109.06
SET2013869,TXN1015281,2025-09-21,43.49
SET2013870,TXN1015283,2025-01-21,41.61
SET2013871,TXN1015284,2025-05-01,8.17
SET2013872,TXN1015285,2025-08-10,24.54
SET2013873,TXN1015286,2025-09-16,10.0
SET2013874,TXN1015287,2025-09-26,49.05
SET2013875,TXN1015288,2025-09-11,57.82
SET2013876,TXN1015289,2025-01-31,18.65
SET2013877,TXN1015290,2025-04-05,33.67
SET2013878,TXN1015291,2025-06-21,21.3
SET2013879,TXN1015293,2025-05-06,33.69
SET2013880,TXN1015294,2025-05-21,149.6
SET2013881,TXN1015295,2025-12-24,76.38
SET2013882,TXN1015296,2025-04-26,240.77
SET2013883,TXN1015297,2025-12-21,46.35
SET2013884,TXN1015299,2025-09-10,66.82
SET2013885,TXN1015301,2025-11-04,458.05
SET2013886,TXN1015302,2025-03-24,15.44
SET2013887,TXN1015303,2025-06-03,42.86
SET2013888,TXN1015304,2025-07-12,17.6
SET2013889,TXN1015305,2025-12-23,15.32
SET2013890,TXN1015306,2025-01-15,12.76
SET2013891,TXN1015307,2025-06-24,109.22
SET2013892,TXN1015308,2025-03-20,23.03
SET2013893,TXN1015309,2025-03-17,54.39
SET2013894,TXN1015310,2025-10-06,136.12
SET2013895,TXN1015311,2025-03-15,96.61
SET2013896,TXN1015312,2025-10-17,92.86
SET2013897,TXN1015313,2025-12-29,176.1
SET2013898,TXN1015314,2025-10-11,241.66
SET2013899,TXN1015315,2025-03-04,24.5
SET2013900,TXN1015317,2025-06-09,53.64
SET2013901,TXN1015318,2025-07-21,59.3
SET2013902,TXN1015319,2025-10-12,19.9
SET2013903,TXN1015320,2025-06-05,43.57
SET2013904,TXN1015321,2025-03-02,47.55
SET2013905,TXN1015322,2025-12-28,209.39
SET2013906,TXN1015323,2025-11-27,26.46
SET2013907,TXN1015324,2025-08-27,9.89
SET2013908,TXN1015325,2025-09-12,66.36
SET2013909,TXN1015326,2025-12-08,24.4
SET2013910,TXN1015327,2025-06-23,59.64
SET2013911,TXN1015328,2025-02-23,113.14
SET2013912,TXN1015329,2025-08-12,61.57
SET2013913,TXN1015330,2025-06-14,47.23
SET2013914,TXN1015331,2025-10-19,58.84
SET2013915,TXN1015332,2025-10-09,131.36
SET2013916,TXN1015333,2025-06-22,26.48
SET2013917,TXN1015334,2025-05-15,119.44
SET2013918,TXN1015335,2025-06-04,29.86
SET2013919,TXN1015336,2025-08-19,107.95
SET2013920,TXN1015337,2025-08-21,19.4
SET2013921,TXN1015338,2025-07-06,102.93
SET2013922,TXN1015339,2025-07-14,61.47
SET2013923,TXN1015340,2025-12-29,72.04
SET2013924,TXN1015341,2025-04-03,143.62
SET2013925,TXN1015342,2025-03-05,34.57
SET2013926,TXN1015343,2025-10-19,65.36
SET2013927,TXN1015344,2025-12-08,85.0
SET2013928,TXN1015345,2025-08-11,52.5
SET2013929,TXN1015346,2025-05-27,118.32
SET2013930,TXN1015347,2025-05-08,86.82
SET2013931,TXN1015348,2025-06-20,41.93
SET2013932,TXN1015349,2025-01-21,182.84
SET2013933,TXN1015350,2025-07-12,104.53
SET2013934,TXN1015351,2025-04-09,33.99
SET2013935,TXN1015352,2025-04-07,33.71
SET2013936,TXN1015353,2025-07-24,55.95
SET2013937,TXN1015354,2025-12-18,95.39
SET2013938,TXN1015355,2025-03-17,8.62
SET2013939,TXN1015356,2025-11-29,35.15
SET2013940,TXN1015357,2025-07-09,42.01
SET2013941,TXN1015358,2025-12-22,21.11
SET2013942,TXN1015359,2025-05-20,29.45
SET2013943,TXN1015360,2025-12-30,74.43
SET2013944,TXN1015361,2025-08-29,45.1
SET2013945,TXN1015362,2025-09-03,48.03
SET2013946,TXN1015363,2025-07-25,22.13
SET2013947,TXN1015364,2025-06-14,56.22
SET2013948,TXN1015365,2025-07-12,20.02
SET2013949,TXN1015366,2025-11-09,214.27
SET2013950,TXN1015367,2025-10-17,268.99
SET2013951,TXN1015369,2025-09-11,27.17
SET2013952,TXN1015371,2025-09-29,107.11
SET2013953,TXN1015372,2025-07-01,298.81
SET2013954,TXN1015373,2025-05-03,369.76
SET2013955,TXN1015375,2025-08-31,168.5
SET2013956,TXN1015376,2025-05-17,55.81
SET2013957,TXN1015377,2025-05-29,103.47
SET2013958,TXN1015378,2025-05-15,124.25
SET2013959,TXN1015379,2025-01-17,120.15
SET2013960,TXN1015380,2025-01-12,148.46
SET2013961,TXN1015382,2025-06-04,31.12
SET2013962,TXN1015383,2025-07-07,172.35
SET2013963,TXN1015384,2025-05-30,33.2
SET2013964,TXN1015385,2025-12-15,295.63
SET2013965,TXN1015386,2025-03-24,36.18
SET2013966,TXN1015387,2025-05-24,49.17
SET2013967,TXN1015388,2025-04-01,57.26
SET2013968,TXN1015389,2025-04-21,19.44
SET2013969,TXN1015390,2025-08-02,19.48
SET2013970,TXN1015391,2025-04-24,138.33
SET2013971,TXN1015392,2025-04-26,16.84
SET2013972,TXN1015393,2025-09-02,500.56
SET2013973,TXN1015394,2025-10-31,61.85
SET2013974,TXN1015395,2025-03-19,29.27
SET2013975,TXN1015396,2025-02-10,93.33
SET2013976,TXN1015398,2025-07-30,51.07
SET2013977,TXN1015399,2025-12-17,56.58
SET2013978,TXN1015400,2025-02-28,24.22
SET2013979,TXN1015401,2025-01-16,40.23
SET2013980,TXN1015402,2025-07-12,226.06
SET2013981,TXN1015403,2025-12-28,77.22
SET2013982,TXN1015404,2025-07-23,91.8
SET2013983,TXN1015405,2025-12-04,35.54
SET2013984,TXN1015406,2025-08-23,23.13
SET2013985,TXN1015407,2025-01-12,54.99
SET2013986,TXN1015409,2025-10-09,27.73
SET2013987,TXN1015410,2025-07-05,24.48
SET2013988,TXN1015411,2025-03-14,13.05
SET2013989,TXN1015412,2025-03-08,112.1
SET2013990,TXN1015413,2025-09-02,60.08
SET2013991,TXN1015414,2025-06-19,40.62
SET2013992,TXN1015415,2025-07-29,114.07
SET2013993,TXN1015416,2025-05-17,17.9
SET2013994,TXN1015418,2025-09-02,163.02
SET2013995,TXN1015419,2025-01-03,413.69
SET2013996,TXN1015420,2025-06-09,115.28
SET2013997,TXN1015421,2025-05-16,97.25
SET2013998,TXN1015422,2025-10-12,41.87
SET2013999,TXN1015423,2025-09-25,42.64
SET2014000,TXN1015424,2025-06-06,79.98
SET2014001,TXN1015425,2025-04-06,200.0
SET2014002,TXN1015426,2025-03-28,93.81
SET2014003,TXN1015427,2025-03-19,143.5
SET2014004,TXN1015428,2025-04-10,32.04
SET2014005,TXN1015429,2025-10-05,109.24
SET2014006,TXN1015430,2025-01-18,38.98
SET2014007,TXN1015431,2025-01-10,74.6
SET2014008,TXN1015432,2025-07-17,109.14
SET2014009,TXN1015433,2025-03-24,43.6
SET2014010,TXN1015434,2025-10-31,29.56
SET2014011,TXN1015435,2025-10-03,89.13
SET2014012,TXN1015436,2025-10-08,59.87
SET2014013,TXN1015437,2025-06-17,74.36
SET2014014,TXN1015439,2025-06-05,189.77
SET2014015,TXN1015440,2025-03-13,113.36
SET2014016,TXN1015441,2025-07-27,102.06
SET2014017,TXN1015443,2025-04-04,43.05
SET2014018,TXN1015444,2025-01-21,95.93
SET2014019,TXN1015445,2025-07-26,49.87
SET2014020,TXN1015446,2025-05-28,95.61
SET2014021,TXN1015447,2025-10-19,34.73
SET2014022,TXN1015448,2025-11-10,312.15
SET2014023,TXN1015449,2025-12-13,77.86
SET2014024,TXN1015450,2025-05-24,73.88
SET2014025,TXN1015451,2025-11-26,45.33
SET2014026,TXN1015452,2025-02-13,308.1
SET2014027,TXN1015453,2025-05-17,24.47
SET2014028,TXN1015454,2025-04-08,38.0
SET2014029,TXN1015457,2025-05-14,42.04
SET2014030,TXN1015458,2025-02-25,43.01
SET2014031,TXN1015460,2025-08-28,72.36
SET2014032,TXN1015461,2025-11-08,231.11
SET2014033,TXN1015462,2025-06-09,108.22
SET2014034,TXN1015463,2025-02-24,151.21
SET2014035,TXN1015464,2025-05-03,47.11
SET2014036,TXN1015466,2025-03-29,19.22
SET2014037,TXN1015467,2025-01-26,77.15
SET2014038,TXN1015468,2025-10-28,73.29
SET2014039,TXN1015469,2025-07-13,286.33
SET2014040,TXN1015470,2025-05-25,231.84
SET2014041,TXN1015471,2025-07-21,54.23
